kabupaten,bulan,tahun,alokasi_urea,distribusi_urea,alokasi_NPK,distribusi_NPK,curah_hujan,suhu,luas_panen_padi,produksi_padi_ton,luas_panen_jagung,produksi_jagung_ton,luas_panen_kedelai,produksi_kedelai_ton,bulan_num,rasio_realisasi_urea,rasio_realisasi_NPK,produktivitas_padi,produktivitas_jagung,produktivitas_kedelai,luas_panen_total,produksi_total_ton,tipe_wilayah_encoded,kuartal,kabupaten_encoded
Kota Batu,Maret,2024,244,37.6,246,37.8,19.33,22.28,12140,69076,248,1331,0.07,0.11,3,0.1540983606557377,0.15365853658536585,5.68995057660626,5.366935483870968,1.5714285714285714,12388.07,70407.11,1,1,56514.27125
Kota Batu,April,2024,418,53.3,526,47.1,14.28,22.34,12140,68955,162,864,0.13,0.2,4,0.12751196172248802,0.08954372623574144,5.6799835255354205,5.333333333333333,1.5384615384615385,12302.13,69819.2,1,2,56514.27125
Kota Batu,Mei,2024,418,75.8,526,67.4,4.55,21.85,7643,43335,180,968,0.28,0.43,5,0.18133971291866027,0.12813688212927757,5.669894020672511,5.377777777777778,1.5357142857142856,7823.28,44303.43,1,2,56514.27125
Kota Batu,Juni,2024,418,112.1,526,118.9,4.05,21.35,7643,43259,237,1244,0.49,0.76,6,0.2681818181818182,0.22604562737642586,5.6599502813031535,5.248945147679325,1.5510204081632653,7880.49,44503.76,1,2,56514.27125
Kota Batu,Juli,2024,418,147.5,526,187.6,0.94,20.45,7643,43182,187,980,0.68,1.11,7,0.35287081339712917,0.35665399239543727,5.649875703257883,5.240641711229946,1.6323529411764706,7830.68,44163.11,1,3,56514.27125
Kota Batu,Agustus,2024,418,164.9,526,227.1,0.61,20.81,7643,43106,158,832,0.82,1.32,8,0.3944976076555024,0.4317490494296578,5.639931963888525,5.265822784810126,1.6097560975609757,7801.82,43939.32,1,3,56514.27125
Kota Batu,September,2024,418,208.1,526,283.2,4.71,21.83,12140,68348,187,987,1.13,1.83,9,0.4978468899521531,0.538403041825095,5.62998352553542,5.278074866310161,1.6194690265486729,12328.13,69336.83,1,3,56514.27125
Kota Batu,Oktober,2024,418,251.1,526,359.7,3.83,22.3,12140,68226,164,857,0.73,1.18,10,0.6007177033492823,0.6838403041825095,5.619934102141681,5.225609756097561,1.6164383561643836,12304.73,69084.18,1,4,56514.27125
Kota Batu,November,2024,418,293.9,526,439.5,8.32,22.4,9892,55494,141,750,0.25,0.39,11,0.7031100478468899,0.8355513307984791,5.609987868985038,5.319148936170213,1.56,10033.25,56244.39,1,4,56514.27125
Kota Batu,Desember,2024,418,356.2,526,517.0,19.91,21.7,9892,55395,138,722,0.03,0.04,12,0.8521531100478469,0.9828897338403042,5.59997978164173,5.231884057971015,1.3333333333333335,10030.03,56117.04,1,4,56514.27125
Kota Blitar,Januari,2023,688,120.2,371,66.3,7.64,25.01,8360,48655,67,353,0.06,0.1,1,0.1747093023255814,0.17870619946091643,5.819976076555024,5.268656716417911,1.6666666666666667,8427.06,49008.1,1,1,48950.42875
Kota Blitar,Februari,2023,688,247.9,371,138.4,13.03,24.86,8360,48571,112,593,0.06,0.1,2,0.36031976744186045,0.3730458221024259,5.809928229665072,5.294642857142857,1.6666666666666667,8472.06,49164.1,1,1,48950.42875
Kota Blitar,Maret,2023,688,279.9,371,157.6,9.81,25.1,10260,59508,91,482,0.09,0.15,3,0.40683139534883717,0.42479784366576817,5.8,5.2967032967032965,1.6666666666666667,10351.09,59990.15,1,1,48950.42875
Kota Blitar,April,2023,688,314.1,371,176.0,6.9,25.21,10260,59405,60,313,0.15,0.25,4,0.4565406976744186,0.4743935309973046,5.789961013645224,5.216666666666667,1.6666666666666667,10320.15,59718.25,1,2,48950.42875
Kota Blitar,Mei,2023,688,409.8,371,223.0,3.88,24.91,6460,37338,64,339,0.32,0.54,5,0.5956395348837209,0.601078167115903,5.779876160990712,5.296875,1.6875,6524.32,37677.54,1,2,48950.42875
Kota Blitar,Juni,2023,688,452.4,371,244.9,1.1,25.17,6460,37274,81,430,0.59,0.98,6,0.6575581395348837,0.6601078167115904,5.769969040247678,5.308641975308642,1.6610169491525424,6541.59,37704.98,1,2,48950.42875
Kota Blitar,Juli,2023,688,484.4,371,258.0,1.83,24.12,6460,37209,64,339,0.86,1.5,7,0.7040697674418605,0.6954177897574124,5.759907120743034,5.296875,1.744186046511628,6524.86,37549.5,1,3,48950.42875
Kota Blitar,Agustus,2023,688,497.5,371,264.7,0.31,24.1,6460,37145,59,304,1.07,1.85,8,0.7231104651162791,0.713477088948787,5.75,5.1525423728813555,1.7289719626168225,6520.07,37450.85,1,3,48950.42875
Kota Blitar,September,2023,688,549.3,371,289.7,0.35,24.79,10260,58892,66,342,1.47,2.56,9,0.7984011627906976,0.7808625336927223,5.739961013645225,5.181818181818182,1.741496598639456,10327.47,59236.56,1,3,48950.42875
Kota Blitar,Oktober,2023,688,576.2,371,302.7,1.08,26.46,10260,58789,59,313,0.92,1.6,10,0.8375,0.8159029649595687,5.729922027290448,5.305084745762712,1.7391304347826086,10319.92,59103.6,1,4,48950.42875
Kota Blitar,November,2023,688,610.7,371,321.9,2.83,26.65,8360,47819,50,264,0.3,0.5,11,0.8876453488372094,0.867654986522911,5.719976076555024,5.28,1.6666666666666667,8410.3,48083.5,1,4,48950.42875
Kota Blitar,Desember,2023,688,673.2,371,360.6,3.27,26.36,8360,47735,49,254,0.03,0.05,12,0.9784883720930233,0.9719676549865229,5.7099282296650715,5.183673469387755,1.6666666666666667,8409.03,47989.05,1,4,48950.42875
Kota Blitar,Januari,2024,370,3.3,234,3.0,9.85,25.79,8485,49467,61,324,0.04,0.07,1,0.008918918918918918,0.01282051282051282,5.829935179728934,5.311475409836065,1.7500000000000002,8546.04,49791.07,1,1,48950.42875
Kota Blitar,Februari,2024,370,69.1,234,42.6,11.17,25.91,8485,49382,112,594,0.04,0.07,2,0.18675675675675674,0.18205128205128207,5.819917501473188,5.303571428571429,1.7500000000000002,8597.04,49976.07,1,1,48950.42875
Kota Blitar,Maret,2024,370,110.8,234,69.0,7.62,26.11,10413,60499,85,448,0.06,0.11,3,0.29945945945945945,0.2948717948717949,5.809949102083934,5.270588235294118,1.8333333333333335,10498.06,60947.11,1,1,48950.42875
Kota Blitar,April,2024,632,129.5,501,80.0,7.4,26.02,10413,60395,56,291,0.1,0.17,4,0.20490506329113925,0.1596806387225549,5.799961586478441,5.196428571428571,1.7,10469.1,60686.17,1,2,48950.42875
Kota Blitar,Mei,2024,632,192.8,501,119.9,1.41,25.82,6556,37959,61,324,0.22,0.37,5,0.3050632911392405,0.23932135728542916,5.789963392312385,5.311475409836065,1.6818181818181819,6617.22,38283.37,1,2,48950.42875
Kota Blitar,Juni,2024,632,264.2,501,166.6,0.88,25.78,6556,37893,77,408,0.4,0.68,6,0.4180379746835443,0.3325349301397206,5.779896278218426,5.298701298701299,1.7,6633.4,38301.68,1,2,48950.42875
Kota Blitar,Juli,2024,632,350.9,501,241.7,0.78,24.89,6556,37828,64,341,0.6,1.05,7,0.5552215189873417,0.48243512974051894,5.769981696156193,5.328125,1.7500000000000002,6620.6,38170.05,1,3,48950.42875
Kota Blitar,Agustus,2024,632,404.5,501,290.5,0.32,24.77,6556,37762,55,297,0.75,1.31,8,0.6400316455696202,0.5798403193612774,5.759914582062233,5.4,1.7466666666666668,6611.75,38060.31,1,3,48950.42875
Kota Blitar,September,2024,632,460.0,501,341.4,1.77,25.71,10413,59874,62,325,1.03,1.8,9,0.7278481012658228,0.6814371257485029,5.7499279746470755,5.241935483870968,1.7475728155339805,10476.03,60200.8,1,3,48950.42875
Kota Blitar,Oktober,2024,632,534.6,501,410.7,2.67,26.19,10413,59770,54,288,0.64,1.11,10,0.8458860759493672,0.8197604790419162,5.739940459041582,5.333333333333333,1.7343750000000002,10467.64,60059.11,1,4,48950.42875
Kota Blitar,November,2024,632,558.2,501,432.5,14.39,25.57,8485,48619,47,250,0.2,0.34,11,0.8832278481012659,0.8632734530938124,5.729994107248085,5.319148936170213,1.7,8532.2,48869.34,1,4,48950.42875
Kota Blitar,Desember,2024,632,603.0,501,499.4,15.54,25.38,8485,48534,49,255,0.02,0.03,12,0.9541139240506329,0.9968063872255488,5.719976428992339,5.204081632653061,1.5,8534.02,48789.03,1,4,48950.42875
Kota Kediri,Januari,2023,823,110.7,1102,140.7,7.02,25.76,8162,46523,61,330,0.15,0.26,1,0.1345078979343864,0.1276769509981851,5.6999509924038225,5.409836065573771,1.7333333333333334,8223.15,46853.26,1,1,46800.12791666667
Kota Kediri,Februari,2023,823,240.9,1102,332.9,18.2,24.82,8162,46441,112,589,0.16,0.26,2,0.2927095990279465,0.302087114337568,5.689904435187454,5.258928571428571,1.625,8274.16,47030.26,1,1,46800.12791666667
Kota Kediri,Maret,2023,823,333.6,1102,535.3,9.0,25.79,10017,56896,85,444,0.23,0.39,3,0.40534629404617256,0.4857531760435571,5.679944095038435,5.223529411764706,1.6956521739130435,10102.23,57340.39,1,1,46800.12791666667
Kota Kediri,April,2023,823,417.6,1102,607.0,7.1,26.28,10017,56796,54,288,0.38,0.64,4,0.5074119076549211,0.5508166969147006,5.669961066187481,5.333333333333333,1.6842105263157894,10071.38,57084.64,1,2,46800.12791666667
Kota Kediri,Mei,2023,823,531.1,1102,723.8,3.46,26.46,6307,35697,63,329,0.8,1.37,5,0.645321992709599,0.6568058076225045,5.659901696527668,5.222222222222222,1.7125000000000001,6370.8,36027.37,1,2,46800.12791666667
Kota Kediri,Juni,2023,823,606.0,1102,840.9,1.37,26.8,6307,35634,81,424,1.44,2.45,6,0.7363304981773997,0.7630671506352087,5.649912795306802,5.234567901234568,1.701388888888889,6389.44,36060.45,1,2,46800.12791666667
Kota Kediri,Juli,2023,823,616.7,1102,876.0,0.5,25.99,6307,35571,64,334,2.11,3.74,7,0.7493317132442285,0.79491833030853,5.639923894085936,5.21875,1.7725118483412325,6373.11,35908.74,1,3,46800.12791666667
Kota Kediri,Agustus,2023,823,710.6,1102,953.2,0.03,26.05,6307,35508,53,284,2.63,4.65,8,0.8634264884568652,0.86497277676951,5.629934992865071,5.3584905660377355,1.7680608365019013,6362.63,35796.65,1,3,46800.12791666667
Kota Kediri,September,2023,823,756.4,1102,992.9,0.1,26.56,10017,56295,63,334,3.68,6.51,9,0.9190765492102065,0.9009981851179674,5.619946091644205,5.301587301587301,1.7690217391304346,10083.68,56635.51,1,3,46800.12791666667
Kota Kediri,Oktober,2023,823,782.3,1102,1041.3,0.79,28.46,10017,56195,56,293,2.32,4.1,10,0.9505467800729039,0.9449183303085299,5.609963062793251,5.232142857142857,1.7672413793103448,10075.32,56492.1,1,4,46800.12791666667
Kota Kediri,November,2023,823,798.8,1102,1073.8,4.41,28.58,8162,45707,47,247,0.75,1.28,11,0.970595382746051,0.9744101633393829,5.599975496201911,5.25531914893617,1.7066666666666668,8209.75,45955.28,1,4,46800.12791666667
Kota Kediri,Desember,2023,823,816.6,1102,1092.1,6.55,28.11,8162,45625,49,253,0.07,0.12,12,0.9922235722964763,0.9910163339382939,5.589928938985543,5.163265306122449,1.714285714285714,8211.07,45878.12,1,4,46800.12791666667
Kota Kediri,Januari,2024,407,37.9,620,39.7,10.07,26.85,8284,47301,60,324,0.11,0.18,1,0.09312039312039312,0.06403225806451614,5.709922742636407,5.4,1.6363636363636362,8344.11,47625.18,1,1,46800.12791666667
Kota Kediri,Februari,2024,407,173.8,620,225.5,11.37,26.61,8284,47218,106,559,0.11,0.19,2,0.42702702702702705,0.36370967741935484,5.699903428295509,5.273584905660377,1.7272727272727273,8390.11,47777.19,1,1,46800.12791666667
Kota Kediri,Maret,2024,407,209.7,620,337.7,7.89,26.76,10167,57850,82,441,0.16,0.28,3,0.5152334152334153,0.5446774193548387,5.689977377790892,5.378048780487805,1.7500000000000002,10249.16,58291.28,1,1,46800.12791666667
Kota Kediri,April,2024,697,230.4,1325,362.9,9.41,27.26,10167,57748,50,269,0.26,0.45,4,0.33055954088952655,0.27388679245283015,5.679944919838694,5.38,1.7307692307692308,10217.26,58017.45,1,2,46800.12791666667
Kota Kediri,Mei,2024,697,251.3,1325,388.3,1.35,27.66,6401,36293,60,316,0.56,0.95,5,0.360545193687231,0.2930566037735849,5.669895328854866,5.266666666666667,1.6964285714285712,6461.56,36609.95,1,2,46800.12791666667
Kota Kediri,Juni,2024,697,372.5,1325,578.0,0.67,27.69,6401,36229,77,404,1.0,1.72,6,0.5344332855093257,0.4362264150943396,5.659896891110764,5.246753246753247,1.72,6479.0,36634.72,1,2,46800.12791666667
Kota Kediri,Juli,2024,697,465.2,1325,717.2,1.23,26.59,6401,36165,61,318,1.49,2.66,7,0.6674318507890961,0.5412830188679245,5.649898453366662,5.213114754098361,1.7852348993288591,6463.49,36485.66,1,3,46800.12791666667
Kota Kediri,Agustus,2024,697,506.5,1325,878.8,0.46,26.49,6401,36101,52,279,1.88,3.34,8,0.7266857962697274,0.6632452830188679,5.639900015622559,5.365384615384615,1.7765957446808511,6454.88,36383.34,1,3,46800.12791666667
Kota Kediri,September,2024,697,595.9,1325,1077.9,2.45,27.36,10167,57240,61,320,2.62,4.66,9,0.8549497847919655,0.8135094339622643,5.62997934493951,5.245901639344262,1.7786259541984732,10230.62,57564.66,1,3,46800.12791666667
Kota Kediri,Oktober,2024,697,642.6,1325,1224.6,1.85,27.95,10167,57138,51,271,1.62,2.89,10,0.9219512195121952,0.9242264150943396,5.619946886987312,5.313725490196078,1.7839506172839505,10219.62,57411.89,1,4,46800.12791666667
Kota Kediri,November,2024,697,686.5,1325,1324.2,11.19,26.95,8284,46473,45,235,0.52,0.89,11,0.9849354375896701,0.9993962264150944,5.609971028488653,5.222222222222222,1.7115384615384615,8329.52,46708.89,1,4,46800.12791666667
Kota Kediri,Desember,2024,797,694.8,1325,1324.7,9.99,26.03,8284,46390,46,240,0.05,0.09,12,0.8717691342534504,0.9997735849056604,5.599951714147755,5.217391304347826,1.7999999999999998,8330.05,46630.09,1,4,46800.12791666667
Kota Madiun,Januari,2023,689,85.6,314,38.2,5.22,26.29,9350,51051,61,321,0.15,0.23,1,0.12423802612481857,0.12165605095541403,5.46,5.262295081967213,1.5333333333333334,9411.15,51372.23,1,1,51309.61875
Kota Madiun,Februari,2023,689,123.5,314,55.5,15.35,25.35,9350,50957,106,570,0.15,0.23,2,0.1792452830188679,0.1767515923566879,5.449946524064171,5.377358490566038,1.5333333333333334,9456.15,51527.23,1,1,51309.61875
Kota Madiun,Maret,2023,689,163.6,314,73.6,9.22,26.2,11475,62424,86,459,0.23,0.35,3,0.2374455732946299,0.2343949044585987,5.44,5.337209302325581,1.5217391304347825,11561.23,62883.35,1,1,51309.61875
Kota Madiun,April,2023,689,228.0,314,109.2,5.93,26.86,11475,62309,53,280,0.39,0.61,4,0.3309143686502177,0.3477707006369427,5.429978213507625,5.283018867924528,1.564102564102564,11528.39,62589.61,1,2,51309.61875
Kota Madiun,Mei,2023,689,296.9,314,140.1,3.11,27.15,7225,39159,62,335,0.88,1.36,5,0.43091436865021765,0.44617834394904454,5.419930795847751,5.403225806451613,1.5454545454545456,7287.88,39495.36,1,2,51309.61875
Kota Madiun,Juni,2023,689,383.2,314,175.9,2.99,27.81,7225,39087,79,412,1.59,2.45,6,0.5561683599419448,0.5601910828025478,5.409965397923876,5.215189873417722,1.5408805031446542,7305.59,39501.45,1,2,51309.61875
Kota Madiun,Juli,2023,689,391.1,314,211.9,0.85,26.93,7225,39015,61,325,2.23,3.59,7,0.567634252539913,0.6748407643312102,5.4,5.327868852459017,1.609865470852018,7288.23,39343.59,1,3,51309.61875
Kota Madiun,Agustus,2023,689,488.6,314,241.5,0.03,27.03,7225,38942,55,294,2.62,4.22,8,0.7091436865021771,0.7691082802547771,5.3898961937716265,5.345454545454546,1.6106870229007633,7282.62,39240.22,1,3,51309.61875
Kota Madiun,September,2023,689,580.5,314,275.1,0.05,27.94,11475,61735,61,328,3.55,5.71,9,0.8425253991291727,0.8761146496815287,5.379956427015251,5.377049180327869,1.6084507042253522,11539.55,62068.71,1,3,51309.61875
Kota Madiun,Oktober,2023,689,607.7,314,287.1,0.2,30.46,11475,61620,54,285,2.28,3.66,10,0.8820029027576198,0.9143312101910829,5.369934640522875,5.277777777777778,1.605263157894737,11531.28,61908.66,1,4,51309.61875
Kota Madiun,November,2023,689,646.0,314,299.3,2.18,30.08,9350,50116,46,239,0.78,1.2,11,0.9375907111756169,0.9531847133757962,5.36,5.195652173913044,1.5384615384615383,9396.78,50356.2,1,4,51309.61875
Kota Madiun,Desember,2023,689,678.2,314,306.3,4.27,28.84,9350,50022,46,244,0.08,0.12,12,0.9843251088534108,0.9754777070063695,5.349946524064171,5.304347826086956,1.5,9396.08,50266.12,1,4,51309.61875
Kota Madiun,Januari,2024,367,98.3,185,49.5,9.32,27.23,9490,51910,60,315,0.12,0.18,1,0.2678474114441417,0.26756756756756755,5.469968387776607,5.25,1.5,9550.12,52225.18,1,1,51309.61875
Kota Madiun,Februari,2024,367,146.8,185,74.2,10.27,26.87,9490,51815,100,540,0.12,0.18,2,0.4,0.4010810810810811,5.459957850368809,5.4,1.5,9590.12,52355.18,1,1,51309.61875
Kota Madiun,Maret,2024,367,157.8,185,79.6,7.54,27.28,11647,63592,80,428,0.17,0.27,3,0.42997275204359675,0.43027027027027026,5.459946767407916,5.35,1.588235294117647,11727.17,64020.27,1,1,51309.61875
Kota Madiun,April,2024,628,190.3,395,95.3,6.38,27.69,11647,63359,53,278,0.29,0.46,4,0.3030254777070064,0.24126582278481012,5.439941615866747,5.245283018867925,1.5862068965517244,11700.29,63637.46,1,2,51309.61875
Kota Madiun,Mei,2024,628,251.6,395,125.9,1.89,28.65,7333,39818,60,321,0.66,1.02,5,0.4006369426751592,0.3187341772151899,5.429974089731352,5.35,1.5454545454545454,7393.66,40140.02,1,2,51309.61875
Kota Madiun,Juni,2024,628,299.6,395,149.2,1.09,28.46,7333,39744,75,393,1.19,1.85,6,0.4770700636942676,0.37772151898734174,5.419882721941907,5.24,1.554621848739496,7409.19,40138.85,1,2,51309.61875
Kota Madiun,Juli,2024,628,368.2,395,202.6,0.45,27.49,7333,39744,58,309,1.7,2.74,7,0.5863057324840765,0.5129113924050632,5.419882721941907,5.327586206896552,1.6117647058823532,7392.7,40055.74,1,3,51309.61875
Kota Madiun,Agustus,2024,628,486.8,395,290.7,0.13,27.61,7333,39598,51,271,2.01,3.26,8,0.7751592356687899,0.7359493670886076,5.399972726033002,5.313725490196078,1.6218905472636818,7386.01,39872.26,1,3,51309.61875
Kota Madiun,September,2024,628,583.4,395,365.1,3.55,28.48,11647,62777,59,313,2.71,4.39,9,0.9289808917197452,0.9243037974683544,5.389971666523568,5.305084745762712,1.6199261992619924,11708.71,63094.39,1,3,51309.61875
Kota Madiun,Oktober,2024,628,602.7,395,378.3,2.33,29.41,11647,62660,53,280,1.71,2.78,10,0.9597133757961784,0.9577215189873418,5.3799261612432385,5.283018867924528,1.6257309941520468,11701.71,62942.78,1,4,51309.61875
Kota Madiun,November,2024,628,610.7,395,383.6,10.44,27.63,9490,51056,46,241,0.58,0.9,11,0.9724522292993631,0.9711392405063292,5.379978925184405,5.239130434782608,1.5517241379310347,9536.58,51297.9,1,4,51309.61875
Kota Madiun,Desember,2024,728,674.9,395,392.1,10.77,26.27,9490,50866,43,232,0.06,0.09,12,0.9270604395604395,0.9926582278481013,5.35995785036881,5.395348837209302,1.5,9533.06,51098.09,1,4,51309.61875
Kota Malang,Januari,2023,544,24.0,470,15.9,9.62,23.06,8558,50834,63,337,0.06,0.1,1,0.04411764705882353,0.033829787234042556,5.939939238139752,5.349206349206349,1.6666666666666667,8621.06,51171.1,1,1,51131.66041666667
Kota Malang,Februari,2023,544,95.2,470,49.2,21.5,23.11,8558,50748,111,595,0.06,0.1,2,0.17500000000000002,0.1046808510638298,5.929890161252629,5.36036036036036,1.6666666666666667,8669.06,51343.1,1,1,51131.66041666667
Kota Malang,Maret,2023,544,140.1,470,83.7,10.66,23.27,10503,62177,89,475,0.09,0.15,3,0.2575367647058823,0.17808510638297873,5.919927639721984,5.337078651685394,1.6666666666666667,10592.09,62652.15,1,1,51131.66041666667
Kota Malang,April,2023,544,160.9,470,93.9,9.98,23.2,10503,62072,55,290,0.15,0.24,4,0.2957720588235294,0.1997872340425532,5.909930496048748,5.2727272727272725,1.6,10558.15,62362.24,1,2,51131.66041666667
Kota Malang,Mei,2023,544,210.3,470,164.6,1.54,23.21,6613,39016,65,351,0.32,0.53,5,0.3865808823529412,0.35021276595744677,5.899894147890518,5.4,1.65625,6678.32,39367.53,1,2,51131.66041666667
Kota Malang,Juni,2023,544,242.8,470,232.6,4.85,23.04,6613,38950,80,420,0.59,0.97,6,0.44632352941176473,0.4948936170212766,5.889913806139423,5.25,1.6440677966101696,6693.59,39370.97,1,2,51131.66041666667
Kota Malang,Juli,2023,544,278.5,470,291.3,4.12,21.7,6613,38884,67,351,0.87,1.48,7,0.5119485294117647,0.6197872340425532,5.879933464388326,5.2388059701492535,1.7011494252873562,6680.87,39236.48,1,3,51131.66041666667
Kota Malang,Agustus,2023,544,306.8,470,298.5,0.22,21.94,6613,38818,55,290,1.06,1.81,8,0.5639705882352941,0.6351063829787233,5.86995312263723,5.2727272727272725,1.7075471698113207,6669.06,39109.81,1,3,51131.66041666667
Kota Malang,September,2023,544,333.4,470,315.8,0.39,22.64,10503,61547,65,347,1.45,2.47,9,0.6128676470588235,0.6719148936170213,5.859944777682567,5.338461538461538,1.7034482758620693,10569.45,61896.47,1,3,51131.66041666667
Kota Malang,Oktober,2023,544,369.7,470,327.6,0.34,25.1,10503,61442,57,299,0.9,1.54,10,0.6795955882352941,0.6970212765957448,5.849947634009331,5.245614035087719,1.711111111111111,10560.9,61742.54,1,4,51131.66041666667
Kota Malang,November,2023,544,405.0,470,362.4,3.21,24.98,8558,49978,48,250,0.29,0.48,11,0.7444852941176471,0.771063829787234,5.839915868193503,5.208333333333333,1.6551724137931034,8606.29,50228.48,1,4,51131.66041666667
Kota Malang,Desember,2023,544,438.6,470,384.3,7.76,23.74,8558,49893,48,255,0.03,0.05,12,0.80625,0.8176595744680851,5.829983641037626,5.3125,1.6666666666666667,8606.03,50148.05,1,4,51131.66041666667
Kota Malang,Januari,2024,307,0.1,328,0.1,14.53,23.78,8686,51681,61,330,0.04,0.07,1,0.0003257328990228013,0.0003048780487804878,5.949919410545705,5.409836065573771,1.7500000000000002,8747.04,52011.07,1,1,51131.66041666667
Kota Malang,Februari,2024,307,43.8,328,22.9,12.37,23.84,8686,51594,105,566,0.04,0.07,2,0.14267100977198696,0.0698170731707317,5.939903292654847,5.390476190476191,1.7500000000000002,8791.04,52160.07,1,1,51131.66041666667
Kota Malang,Maret,2024,307,81.8,328,47.5,21.56,24.03,10660,63213,83,444,0.06,0.1,3,0.2664495114006515,0.1448170731707317,5.929924953095685,5.349397590361446,1.6666666666666667,10743.06,63657.1,1,1,51131.66041666667
Kota Malang,April,2024,526,102.9,701,64.9,10.57,23.95,10660,63107,54,288,0.1,0.17,4,0.19562737642585554,0.09258202567760343,5.919981238273921,5.333333333333333,1.7,10714.1,63395.17,1,2,51131.66041666667
Kota Malang,Mei,2024,526,140.3,701,87.9,1.83,23.65,6712,39667,59,317,0.22,0.36,5,0.2667300380228137,0.1253922967189729,5.909862932061978,5.372881355932203,1.6363636363636362,6771.22,39984.36,1,2,51131.66041666667
Kota Malang,Juni,2024,526,165.0,701,130.3,2.18,23.26,6712,39600,76,400,0.41,0.67,6,0.31368821292775667,0.18587731811697578,5.899880810488677,5.2631578947368425,1.6341463414634148,6788.41,40000.67,1,2,51131.66041666667
Kota Malang,Juli,2024,526,215.2,701,198.0,0.57,22.31,6712,39533,64,334,0.61,1.04,7,0.40912547528517107,0.28245363766048504,5.889898688915375,5.21875,1.7049180327868854,6776.61,39868.04,1,3,51131.66041666667
Kota Malang,Agustus,2024,526,241.1,701,248.3,0.22,22.59,6712,39466,54,285,0.75,1.28,8,0.45836501901140686,0.35420827389443654,5.8799165673420735,5.277777777777778,1.7066666666666668,6766.75,39752.28,1,3,51131.66041666667
Kota Malang,September,2024,526,271.1,701,279.8,1.27,23.87,10660,62574,62,332,1.02,1.74,9,0.5153992395437262,0.39914407988587736,5.869981238273922,5.354838709677419,1.7058823529411764,10723.02,62907.74,1,3,51131.66041666667
Kota Malang,Oktober,2024,526,316.8,701,377.4,2.03,24.52,10660,62467,56,293,0.62,1.07,10,0.6022813688212928,0.5383737517831668,5.859943714821764,5.232142857142857,1.7258064516129032,10716.62,62761.07,1,4,51131.66041666667
Kota Malang,November,2024,526,364.8,701,482.1,5.02,24.38,8686,50813,48,252,0.2,0.33,11,0.6935361216730038,0.6877318116975749,5.849988487220815,5.25,1.65,8734.2,51065.33,1,4,51131.66041666667
Kota Malang,Desember,2024,526,392.3,701,527.5,20.63,23.38,8686,50726,45,242,0.02,0.03,12,0.7458174904942966,0.7524964336661911,5.839972369329956,5.377777777777778,1.5,8731.02,50968.03,1,4,51131.66041666667
Kota Mojokerto,Januari,2023,268,4.0,160,1.6,7.97,26.58,9152,48871,62,327,0.06,0.09,1,0.014925373134328358,0.01,5.339925699300699,5.274193548387097,1.5,9214.06,49198.09,1,1,49116.182499999995
Kota Mojokerto,Februari,2023,268,24.2,160,11.0,16.65,25.79,9152,48780,110,574,0.06,0.09,2,0.09029850746268657,0.06875,5.3299825174825175,5.218181818181818,1.5,9262.06,49354.09,1,1,49116.182499999995
Kota Mojokerto,Maret,2023,268,55.4,160,25.2,9.48,26.39,11232,59754,84,449,0.09,0.14,3,0.20671641791044776,0.1575,5.319978632478633,5.345238095238095,1.5555555555555558,11316.09,60203.14,1,1,49116.182499999995
Kota Mojokerto,April,2023,268,59.1,160,26.7,3.77,26.99,11232,59641,55,292,0.15,0.23,4,0.2205223880597015,0.166875,5.309918091168091,5.3090909090909095,1.5333333333333334,11287.15,59933.23,1,2,49116.182499999995
Kota Mojokerto,Mei,2023,268,116.1,160,54.2,1.75,27.48,7072,37481,62,330,0.34,0.53,5,0.4332089552238806,0.33875,5.299915158371041,5.32258064516129,1.5588235294117647,7134.34,37811.53,1,2,49116.182499999995
Kota Mojokerto,Juni,2023,268,125.6,160,63.0,0.29,28.25,7072,37410,79,412,0.62,0.96,6,0.4686567164179104,0.39375,5.28987556561086,5.215189873417722,1.5483870967741935,7151.62,37822.96,1,2,49116.182499999995
Kota Mojokerto,Juli,2023,268,159.3,160,102.4,1.57,27.39,7072,37340,64,344,0.88,1.42,7,0.5944029850746269,0.64,5.279977375565611,5.375,1.6136363636363635,7136.88,37685.42,1,3,49116.182499999995
Kota Mojokerto,Agustus,2023,268,177.5,160,113.1,0.03,27.95,7072,37269,57,299,1.04,1.68,8,0.6623134328358209,0.7068749999999999,5.26993778280543,5.245614035087719,1.6153846153846152,7130.04,37569.68,1,3,49116.182499999995
Kota Mojokerto,September,2023,268,197.6,160,123.3,0.28,28.7,11232,59080,63,335,1.4,2.27,9,0.7373134328358208,0.770625,5.25997150997151,5.317460317460317,1.6214285714285714,11296.4,59417.27,1,3,49116.182499999995
Kota Mojokerto,Oktober,2023,268,214.9,160,132.2,0.27,30.51,11232,58968,56,290,0.88,1.43,10,0.801865671641791,0.8262499999999999,5.25,5.178571428571429,1.625,11288.88,59259.43,1,4,49116.182499999995
Kota Mojokerto,November,2023,268,234.1,160,140.4,4.4,30.17,9152,47956,49,257,0.3,0.47,11,0.8735074626865671,0.8775000000000001,5.2399475524475525,5.244897959183674,1.5666666666666667,9201.3,48213.47,1,4,49116.182499999995
