kabupaten,bulan,tahun,alokasi_urea,distribusi_urea,alokasi_NPK,distribusi_NPK,curah_hujan,suhu,luas_panen_padi,produksi_padi_ton,luas_panen_jagung,produksi_jagung_ton,luas_panen_kedelai,produksi_kedelai_ton,bulan_num,rasio_realisasi_urea,rasio_realisasi_NPK,produktivitas_padi,produktivitas_jagung,produktivitas_kedelai,luas_panen_total,produksi_total_ton,tipe_wilayah_encoded,kuartal,kabupaten_encoded
Lumajang,April,2024,0.2909961501541915,6508.7,0.8076387308501111,4408.3,1.326595395494169,-0.3152678568735114,4741,28066,1148,6510,11.88,20.65,4,0.21379253711733018,0.15093299551477385,1.6778564552758384,-0.28742898403346395,0.7794230463028601,-0.8539947816930368,-0.690728756157888,0,2,-1.1448161878568661
Lumajang,Mei,2024,0.2909961501541915,8940.1,0.8076387308501111,6189.6,-0.2030975901977974,-0.5820869785036551,2985,17641,1256,7199,26.2,45.55,5,0.29365720667455003,0.21192179956859658,1.6416863643075248,-0.11247572722475854,0.7824779265589865,-1.5079505821190768,-1.3567077385282533,0,2,-1.1448161878568661
Lumajang,Juni,2024,0.2909961501541915,11727.8,0.8076387308501111,9299.3,-0.3678337578877014,-0.8370474725057926,2985,17611,1555,8957,46.89,81.52,6,0.38522533175666795,0.31839285102886294,1.605208249604709,-0.03084666871613269,0.7823625735949382,-1.3799799086467928,-1.2357361755197522,0,2,-1.1448161878568661
Lumajang,Juli,2024,0.2909961501541915,14428.3,0.8076387308501111,13152.4,-0.541621363362765,-1.3944029710220944,2985,17581,1307,7488,66.24,119.8,7,0.4739291814479043,0.45031670489951037,1.5687301349018936,-0.11975778282581054,1.4227039453866448,-1.4715076213980136,-1.3359111113280584,0,3,-1.1448161878568661
Lumajang,Agustus,2024,0.2909961501541915,16724.2,0.8076387308501111,16532.7,-0.45291727306820134,-1.4833426782321437,2985,17551,1119,6434,78.65,142.25,8,0.5493430561030088,0.5660526586092376,1.5322520201990748,-0.060558524674878204,1.423353269091011,-1.5417956208818833,-1.4087113078799691,0,3,-1.1448161878568661
Lumajang,September,2024,0.2909961501541915,18956.3,0.8076387308501111,19920.6,-0.29904283072048876,-0.9022699244598297,4741,27829,1260,7181,107.56,194.53,9,0.6226612797267114,0.6820488239120758,1.4964161131825144,-0.20570256261687636,1.4226772540205552,-0.7708612790288185,-0.649040862530668,0,3,-1.1448161878568661
Lumajang,Oktober,2024,0.339694726864899,21308.0,0.8076387308501111,23354.1,-0.11439349990323366,-0.5702283508756489,4741,27782,1094,6244,69.0,124.79,10,0.6789446851899057,0.7996062587735816,1.4604342731893214,-0.1819116794389089,1.4224831051300022,-0.8527458577315944,-0.7213054559220394,0,4,-1.1448161878568661
Lumajang,November,2024,0.339694726864899,23586.8,0.8076387308501111,26607.5,1.782787859866211,-0.3864196226415504,3863,22598,972,5531,23.45,40.77,11,0.7515549324496559,0.9109973636457014,1.4238208321140788,-0.23118123799467985,0.7828722751739766,-1.2712754884643243,-1.1314787229192695,0,4,-1.1448161878568661
Lumajang,Desember,2024,0.339694726864899,26093.5,0.8076387308501111,28428.2,0.8052325790689779,-0.6591680580856982,3863,22559,950,5318,2.4,4.1,12,0.8314268417027785,0.9733351593796008,1.3871774657914606,-0.49648183066422785,0.5062168803200763,-1.2885082373553807,-1.1512754661142584,0,4,-1.1448161878568661
Madiun,Januari,2023,0.01590099873519479,1827.3,-0.4488712392798442,913.3,-0.014827684266478498,-0.3211971706875155,5984,31954,1183,6682,5.02,7.4,1,0.07270231558844593,0.08111732835953459,-0.42708399892535165,-0.3516630536821226,-1.635295723909169,-0.3451623444020394,-0.41320608139320886,0,1,-0.4609602745812455
